Symbol,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Industry,DPS,DY
NAVI,0.038439592,-0.08653412,0.084093272,-0.04235797,-0.038858742,-0.013817843,-0.047141087,-0.13783633,-0.185350311,-0.109653632,0.173487557,-0.097043273,-0.025899953,-0.165065514,0.132845133,0.12166788,0.14202172,0.002926098,-0.118081213,0.18828458,0.024046433,0.006258693,-0.116793366,0.348200313,Financials,0.64,3.7
NTAP,-0.025851964,-0.08425093,0.022486882,-0.082535605,0.027010739,-0.078620684,-0.055089861,-0.007336759,0.026003219,-0.073842291,0.155286157,-0.098235324,-0.134703139,-0.167488956,0.132694862,0.098631319,-0.127853634,0.079949342,-0.036819461,0.079614936,0.312713376,0.035559495,-0.047290625,0.077195111,InformationTechnology,0.76,2.09
NFLX,-0.014368511,0.293287615,0.074943398,-0.122591639,0.33552523,0.12140161,0.052687255,0.218025971,0.00629867,-0.102321108,0.049583526,0.137940629,-0.072569568,-0.197062437,0.017095036,0.094422424,-0.119338782,0.139286917,-0.108121254,-0.002514243,0.067945173,0.011287902,0.267072544,-0.063025569,InformationTechnology,0,0
NWL,0.049022238,-0.032029396,0.070742527,-0.005599343,-0.024059396,0.041724743,0.039969708,0.052785148,-0.022036915,-0.057441329,0.068496624,0.057051245,-0.012986944,-0.120236008,-0.014896103,0.165219692,0.028223049,0.051383335,0.018452525,0.080090637,0.015399957,-0.007912673,-0.088112406,-0.01717956,ConsumerDiscretionary,0.76,1.67
NFX,-0.004039625,0.098082592,0.109133576,0.062367577,0.11826737,-0.036442429,-0.044697222,-0.092192638,0.015858493,-0.012308586,0.221580442,-0.048021922,-0.148980588,-0.10718676,-0.063295494,0.221079692,0.090225564,0.124689655,0.083639931,-0.019918538,0.001385728,0.002306227,-0.066037714,0.114067529,Energy,0,0
NEM,0.028514558,0.330687938,0.046918473,-0.174544836,0.220175109,0.028312483,-0.141607063,-0.264982923,-0.005824084,-0.057080811,0.210952059,-0.05395678,-0.02155155,0.109505271,0.294088142,0.03000662,0.315650869,-0.07320564,0.207887228,0.124744386,-0.130909042,0.028094951,-0.05726646,-0.124190111,Materials,0.12,0.38
NWSA,0.010953576,-0.05098785,0.15983883,-0.072958928,-0.014366032,-0.039924011,-0.036963615,0.009595556,-0.074677438,-0.066951465,0.220285246,-0.068181835,-0.068989533,-0.029191546,-0.165767213,0.191049567,-0.027408046,-0.037037046,-0.051003334,0.142731254,0.084040147,0.00180863,-0.13304721,-0.04620462,ConsumerDiscretionary,0.2,1.66
NWS,0.001993409,-0.042440359,0.16481986,-0.056480304,-0.018903643,-0.03982011,-0.047491668,0.002106798,-0.030833947,-0.065926506,0.207488343,-0.065891405,-0.034578185,-0.043696281,-0.145318411,0.171247168,-0.021886764,-0.047839457,-0.054294995,0.151670867,0.073660809,-0.007328388,-0.127988748,-0.036290323,ConsumerDiscretionary,0.2,1.61
NLSN,0.070864233,-0.026156903,0.037878728,-0.008642487,0.00830152,0.001112665,0.001364414,0.082421212,-0.060627161,-0.016802982,0.068360683,-0.011664812,-0.001713779,0.033476398,0.045265776,0.051937643,-0.009874662,0.029917183,-0.026596646,0.036367056,-0.004999976,0.005442967,-0.159604261,-0.035811118,Industrials,1.24,2.9
NKE,-0.028840122,-0.040561692,0.055844826,0.033051956,-0.014851084,0.031440373,0.06245701,0.06665437,-0.030116318,0.103193086,0.065544451,0.009539758,-0.052744156,-0.007840023,-0.006773039,0.000624763,-0.041158344,-0.06311495,0.002558083,0.005434714,0.038558562,-0.08402924,-0.046913592,-0.002192097,ConsumerDiscretionary,0.72,1.39
NI,0.013862228,0.019802068,-0.002267816,0.029130665,-0.010965596,0.086596155,-0.033700837,-0.016476555,-0.038373343,0.104824174,0.041259614,0.001565734,0.016675336,0.076883684,0.029801293,0.096834326,-0.0293283,0.05063858,0.111483649,-0.026193338,-0.067030348,0.007101134,-0.028194476,-0.056749742,Utilities,0.64,2.92
NBL,-0.035583521,0.006535894,-0.006950395,0.035358871,0.037218811,-0.133658873,-0.025125575,-0.170425335,-0.051660511,-0.096677604,0.193708658,0.023158427,-0.101990659,-0.017005793,-0.085826787,0.064745788,0.14963389,-0.007179931,0.003356562,-0.004181694,-0.031871184,0.036542901,-0.03553437,0.110061911,Energy,0.4,1.02
JWN,0.039680466,-0.040181442,0.060382081,-0.001367673,-0.059262983,-0.033839265,0.025605721,0.024295243,-0.040135939,-0.016053713,-0.02618248,-0.130910042,-0.115432457,-0.014254234,0.045213885,0.122644636,-0.106275116,-0.249922466,0.001843115,0.162417843,0.148984745,0.028141128,0.002313008,0.082300854,ConsumerDiscretionary,1.48,2.44
NSC,-0.018183453,-0.069701686,0.076431539,-0.05716389,-0.014541938,-0.08237184,-0.050434778,-0.034684014,-0.069529627,-0.019381314,0.047512991,0.196554811,-0.110141037,-0.166568049,0.047148851,0.137761357,0.082402429,-0.060924637,0.012729003,0.054622421,0.052922941,0.033652764,-0.041829824,0.152152296,Industrials,2.36,2.13
NTRS,4.37E-06,-0.029970378,0.068063729,0.002135188,0.050251158,0.019138856,0.030607096,0.00039239,-0.086939534,-0.018860608,0.032717083,0.064639994,-0.033392116,-0.138854096,-0.043492309,0.103865764,0.090686024,0.042487251,-0.101437382,0.020072284,0.050019426,-0.036832392,0.065156565,0.139692739,Financials,1.52,1.7
NOC,0.04583847,0.06486187,0.060214625,-0.028664546,-0.04299218,0.038583037,-0.003455118,0.090651154,-0.048954968,0.013496934,0.131364953,-0.00316165,0.013146585,-0.019861224,0.043081646,0.029549428,0.042243591,0.031077324,0.049597994,-0.025418331,-0.016915263,0.008864962,0.07034353,0.090174636,Industrials,3.6,1.51
NRG,-0.137875849,-0.079549053,-0.027575039,0.050458816,0.007690303,-0.001584739,-0.092063548,-0.012283738,-0.112694925,-0.254518061,-0.122218405,-0.041117216,-0.047734572,-0.082555905,0.013157865,0.206864661,0.162974651,0.08476818,-0.084859593,-0.074732217,-0.125,-0.074318727,-0.049014661,0.066792098,Utilities,0.12,0.93
NUE,-0.07841346,-0.110091752,0.077434076,0.018675461,0.027982331,-0.031927957,-0.060881815,0.001588424,-0.019256881,-0.12411047,0.126497993,-0.020094563,-0.018684864,-0.030521082,0.00691059,0.212038082,0.052431249,-0.025512232,0.02686807,0.085610205,-0.095637624,0.027227725,-0.012133529,0.273080891,Materials,1.51,2.31
NVDA,-0.043872155,-0.042394033,0.153382335,-0.05122384,0.060678503,0.001460912,-0.091278787,-0.007956212,0.131557986,0.096530283,0.150912774,0.122328119,0.039091987,-0.111346987,0.074573288,0.136160773,-0.002806689,0.318359889,0.006207066,0.214635218,0.076235355,0.117052475,0.038529039,0.297611408,InformationTechnology,0.56,0.61
ORLY,0.05406583,-0.027307622,0.110856127,0.03896603,0.007352927,0.007804237,0.029380937,0.063412701,-0.000998673,0.041362905,0.10504004,-0.044849108,-0.039602824,0.029516203,-0.002223024,0.051244609,-0.04012282,0.006662099,0.025224117,0.072039832,-0.03674773,0.000571434,-0.055942251,0.038042648,ConsumerDiscretionary,0,0
OXY,0.062360138,-0.007567316,-0.026500068,-0.053869456,0.097260306,-0.023845201,0.004150553,-0.097338271,0.040028625,-0.084097199,0.126832987,0.014086332,-0.095786472,0.018044659,-0.000145324,0.005047864,0.120122818,-0.015785991,0.011459137,-0.01098457,0.028368675,-0.041802308,-0.000137054,-0.021259127,Energy,3.04,4.31
OMC,0.009137818,-0.060281448,0.09258243,-0.013374614,-0.028468783,-0.016235532,-0.061176711,0.051662133,-0.08347013,-0.008948929,0.136874047,-0.013347599,0.030503703,-0.030531432,0.060804436,0.076490898,-0.003123828,0.004338917,-0.015739811,0.009817149,0.046664199,-0.006616124,-0.060941176,0.089200727,ConsumerDiscretionary,2.2,2.53
OKE,-0.080686835,-0.103550047,0.005223748,0.089923236,0.009674511,-0.128482347,-0.058206112,-0.028106497,-0.047102567,-0.105803825,0.073033109,-0.130896194,-0.163500632,0.037729884,-0.036531522,0.244166659,0.231073585,0.196403761,0.097109806,-0.056058933,0.061118552,0.095969237,-0.045676978,0.13421433,Energy,2.46,4.32
ORCL,0.060363099,-0.065961696,0.046073087,-0.015289772,0.01443586,-0.002980236,-0.073350233,-0.005236004,-0.071356929,-0.026152701,0.079578452,0.003347098,-0.062612245,-0.00192407,0.01294395,0.112289423,-0.022034193,0.008529887,0.018159205,0.006375633,0.00438598,-0.04706464,-0.018104899,0.046069784,InformationTechnology,0.6,1.48
PCAR,0.029981241,-0.116159428,0.06927102,-0.014207667,0.035001578,-0.024178125,0.003933241,0.016141641,-0.087052049,-0.115312902,0.009200777,-0.008535642,-0.060282703,0.035232055,0.054599477,0.061941677,0.077162251,-0.0496403,-0.06959648,0.136880769,0.01897401,-0.017713936,-0.065668624,0.136143495,Industrials,0.96,1.42
PH,-0.000620032,-0.096859224,0.059039482,-0.031868955,0.004883002,0.014192248,-0.034044662,-0.030774552,-0.039115816,-0.096228899,0.076053453,0.005583851,-0.073380489,0.00185604,0.048085557,0.09762855,0.044472381,-0.00456886,-0.059125685,0.056825594,0.07854602,0.024483774,-0.022146091,0.137516025,Industrials,2.52,1.77
PDCO,-0.001660556,0.045744037,-0.000199582,-0.025758823,-0.033117355,0.018739379,0.016931516,0.035684183,-0.086323736,-0.056294992,0.10120784,-0.038607664,-0.007899972,-0.056126023,0.023080604,0.071132516,-0.06328306,0.12595161,-0.01884865,0.035729316,-0.068071334,-0.001304358,-0.06537923,-0.092952402,HealthCare,0.96,2.38
PAYX,-0.026154891,-0.011698779,0.101193187,-0.004414155,-0.02478841,0.029059221,-0.051204184,-0.001258643,-0.037500014,0.066502545,0.091708061,0.051764204,-0.025069153,-0.086945517,0.073756776,0.050982681,-0.034993555,0.048715058,0.097381054,0.003967663,0.023448007,-0.0461513,-0.038129504,0.067934781,InformationTechnology,1.84,3.06
PNR,0.026425597,-0.064632914,0.075392322,-0.053858902,-0.006620408,0.030249385,0.073715426,-0.110872,-0.090774583,-0.076867353,0.102096523,0.013948569,-0.126455108,-0.041677802,0.012521261,0.137287744,0.076717509,0.037190091,-0.032370562,0.100858141,0.003603927,0.002966351,-0.136874767,0.042263703,Industrials,1.38,2.29
PBCT,0.02706361,-0.062363875,0.07533766,0.004626501,0.005093699,0.029781676,0.041773683,0.014258761,-0.047326349,0.014838635,0.024397351,0.050156746,-0.035820899,-0.099510235,0.016701452,0.09034913,-0.016641983,0.024516127,-0.076826245,0.045764176,0.071899707,-0.026461543,0.037261578,0.152709298,Financials,0.68,3.41
PEP,-0.049140763,-0.008248733,0.055448964,-0.02747255,-0.005229061,0.013772107,-0.024907263,0.032247721,-0.035495547,0.022613667,0.083669197,-0.019865006,0.004592042,-0.006204887,-0.014904416,0.055124268,0.00468374,-0.017385401,0.055000685,0.028129131,-0.012990492,0.018922639,-0.014434139,-0.059323471,ConsumerStaples,3.01,2.91
PKI,-0.038267037,0.046966919,0.028221374,0.088085107,0.003719583,0.028677361,-0.001706825,0.006648699,-0.080120919,-0.055875101,0.125240839,0.029434535,0.007712551,-0.096700214,-0.021937113,0.046550948,0.020841759,0.08587863,-0.042557142,0.087235173,-0.064476449,0.053708956,-0.091850402,-0.003340499,HealthCare,0.28,0.52
PRGO,0.043510799,-0.09224698,0.01882102,0.07172923,0.107097506,0.038965515,-0.02874408,0.039874448,-0.047353873,-0.140460192,0.002988535,-0.052136904,-0.031394344,-0.000829278,-0.125765653,0.013306898,-0.2443524,-0.007090265,-0.053944043,0.007940858,-0.002797257,0.014726944,-0.098992734,0.039552819,HealthCare,0.58,0.7
PFE,0,0.003210259,0.107928369,0.013694628,-0.024719726,0.03264153,-0.035107885,0.075454913,-0.099506735,-0.025139696,0.076727151,-0.023225783,-0.014952726,-0.055452304,-0.017110868,-0.001011143,0.103576264,0.070337738,0.014697411,0.047713691,-0.048813301,-0.026724187,-0.06377325,0.023669084,HealthCare,1.2,3.79
PCG,0.063074444,0.104620611,-0.086379929,-0.003626892,-0.002826471,0.010393049,-0.073226447,0.06945006,-0.055798828,0.074181185,0.011363671,-0.012546825,0.017298511,0.032336915,0.033145114,0.060954857,-0.025452058,0.032302375,0.072231936,0.00031289,-0.031279367,-0.004671454,0.015530506,-0.053444946,Utilities,1.96,3.3
PM,-0.05161982,-0.014855788,0.033898386,-0.08045759,0.108057797,-0.004792154,-0.023159556,0.066857918,-0.06699401,0.006852094,0.114332529,-0.011425314,0.017895221,0.023888064,0.011332019,0.08904371,0.000101987,0.005707229,0.041265482,-0.014353138,-0.003291465,-0.017050325,-0.00802303,-0.084612223,ConsumerStaples,4.16,4.61
PSX,-0.018077274,-0.019246823,0.123327221,0.001784306,0.009033109,0.00456929,0.01820018,-0.013157874,0.001240843,-0.028202904,0.158901697,0.034143558,-0.106303901,-0.020171088,-0.002059715,0.090691456,-0.051738057,-0.013378586,-0.01269294,-0.041340998,0.039757595,0.026768641,0.007448809,0.031579353,Energy,2.52,2.89
PNW,0.080341558,0.036018428,-0.086919331,-0.005149866,-0.030818892,-0.004575226,-0.066152337,0.095318512,-0.035326564,0.077439978,-0.000130649,-0.00236184,0.017676836,0.038517828,0.038003392,0.090658145,-0.023781294,0.012938678,0.101508407,-0.019224124,-0.048560964,0.012659901,0.010683132,-0.028897899,Utilities,2.62,3.44
PXD,0.03923761,0.011286516,0.013219941,0.072317579,0.056693795,-0.144403231,-0.061827737,-0.085947152,-0.029265588,-0.011215798,0.127425209,0.055490808,-0.133817005,-0.011405328,-0.027591768,0.16801605,0.180190494,-0.034798364,-0.056823873,0.075127341,0.101371684,0.037101209,-0.035712309,0.067143273,Energy,0.08,0.04
PBI,-0.010154304,-0.01600336,-0.025723478,0.006473892,-0.040737507,-0.015160287,-0.04759731,0.00528598,-0.044698215,0.002019279,0.040302168,0.05555933,-0.043981536,-0.051815955,-0.06430874,0.188741821,-0.026462471,-0.102279053,-0.044551848,0.084831591,-0.018562817,-0.031982969,-0.017621123,-0.185348952,Industrials,0.75,4.73
PNC,0.042986219,-0.068139764,0.087769055,0.013919089,-0.010797903,0.043170205,-0.000418035,0.031915476,-0.071908693,-0.021071198,0.017668955,0.058165271,-0.002094078,-0.085463668,-0.061627266,0.040093487,0.044384956,0.022328534,-0.093046606,0.022329756,0.090139132,-0.000111008,0.067658205,0.156276185,Financials,2.2,1.91
RL,0.003912781,-0.098671464,-0.176643245,-0.039418499,0.014524732,-0.02256208,0.018680315,-0.048881795,-0.116768592,0.067522453,-0.062542373,0.121332511,-0.09841218,0.009149593,-0.193244448,0.066123383,-0.031685062,0.012015982,-0.044495278,0.094510012,0.056376898,-0.018921002,-0.030057356,0.066360888,ConsumerDiscretionary,2,1.83
PPG,0.056347683,-0.035777582,0.059092608,-0.041804754,-0.017646515,0.036444286,0.00240293,-0.055265046,-0.117799146,-0.079756521,0.18896107,0.017745215,-0.065443536,-0.037441774,0.018740739,0.154977732,-0.009866343,-0.020942556,-0.032782329,0.005376851,0.015061679,-0.023800517,-0.098974475,0.034451137,Materials,1.6,1.61
PPL,0.03345186,-0.022846137,-0.039436662,-0.00175851,0.010992235,0.019982363,-0.140608006,0.079402804,-0.025778029,0.07500574,0.045910734,-0.01046511,0.014062325,0.027248774,-0.001996535,0.099612799,-0.011294979,0.02391069,-0.010919923,-0.001059589,-0.077698251,0.004775255,-0.006653167,-0.025626121,Utilities,1.52,4.54
PX,0.014324244,-0.069234389,0.060618672,-0.050721753,0.009855912,0.007627341,-0.021230288,-0.045253075,-0.073506243,-0.03004842,0.090614509,0.015393016,-0.086278821,-0.023437465,0.017899977,0.132529999,0.0262997,-0.064702832,0.030016558,0.036924995,0.047194089,-0.003862426,-0.031200846,0.027678123,Materials,3,2.42
PCLN,-0.017221301,-0.114654305,0.225858863,-0.059257489,0.063273662,-0.053134178,-0.017635954,0.080078473,0.004077028,-0.009434288,0.175751506,-0.141235295,0.020899208,-0.164696645,0.188024072,0.018771588,0.042437372,-0.05904029,-0.012591588,0.082024353,0.048800289,0.038652397,0.001862051,0.019976581,ConsumerDiscretionary,0,0
PFG,-0.018707595,-0.096457388,0.090347264,0.011119348,-0.004866593,0.011150217,-0.000594393,0.082277205,-0.092956229,-0.052328749,0.05956905,0.025917032,-0.119382069,-0.155180103,-0.004999964,0.053517564,0.081875822,0.044048684,-0.069212698,0.134273905,0.061115809,0.049724819,0.059988409,0.056593384,Financials,1.72,2.85
PG,0.007298363,-0.068069923,0.009965518,-0.037472039,-0.021850926,-0.014086293,-0.001913551,-0.011655643,-0.078617941,0.017970886,0.071260437,-0.020162373,0.061063801,0.037677949,-0.017137953,0.025158716,-0.018632869,0.011482675,0.044792703,0.018787136,0.020095756,0.027946447,-0.02540214,-0.050000044,ConsumerStaples,2.68,3.17
PGR,-0.009177683,-0.038532724,0.054860652,0.020637929,-0.019852964,0.025506371,0.017922452,0.095939622,-0.01770494,0.022696994,0.081266343,-0.06972535,0.031797522,-0.017295591,0.051314108,0.100877162,-0.07228233,0.021472425,0.006006036,-0.029552299,0.001538081,-0.032555312,0.00031746,0.056807331,Financials,0.89,2.59
PLD,0.025752619,0.049035521,-0.053832509,0.028625119,-0.07713504,-0.015174141,-0.054341058,0.094609269,-0.06426993,0.034650381,0.098457499,0.000468042,0.013632553,-0.080382022,-0.025589082,0.160232321,0.027840622,0.046685779,0.040624057,0.111133735,-0.025325791,0.016385427,-0.02577514,-0.024156403,RealEstate,1.68,3.21
PRU,0.064485685,-0.161176226,0.073250121,-0.006679013,0.016062793,0.043957501,0.034393067,0.009597818,-0.080407801,-0.055638213,0.082535146,0.057561116,-0.059387665,-0.139172086,-0.046847209,0.09275235,0.075048508,0.030004108,-0.099810807,0.055368797,0.06405716,0.028596619,0.038456855,0.194895743,Financials,2.8,2.64
PEG,0.00018562,0.030668875,-0.014526672,0.006138098,-0.009064839,0.026239767,-0.069714741,0.060845223,-0.034077243,0.057936125,-0.02063573,-0.053039537,-0.000394114,0.067459275,0.032929792,0.115264213,-0.021425438,-0.029915517,0.0510773,-0.012872776,-0.070636835,-0.011420583,0.005015596,-0.018298502,Utilities,1.64,3.84
PSA,-0.007331014,0.086502505,-0.018024226,0.007180944,-0.046819466,0.029961057,-0.038651616,0.112870899,-0.019056414,0.060477763,0.084250896,0.046195316,0.031825404,0.023657619,-0.016051388,0.112942353,-0.112460516,0.036354738,0.014965858,-0.065221615,-0.062698824,0.004701317,-0.042215641,-0.020681256,RealEstate,8,3.65
PHM,-0.00396682,-0.040540497,0.095677486,-0.010921542,-0.131803842,-0.006217591,0.055041601,0.028287903,-0.001447802,-0.084482486,-0.028616949,0.062738696,-0.080659382,-0.05948374,0.025656355,0.093914326,-0.017103149,0.020119662,0.043936843,0.08671118,0.008970795,-0.057995642,-0.071856334,0.013978548,ConsumerDiscretionary,0.36,1.84
PVH,0.008101292,-0.139736224,-0.033497847,0.000281599,-0.030123898,0.012846524,0.100917452,0.007291685,0.025683203,-0.143217359,-0.107808509,0.004186691,-0.193230297,-0.003666085,0.079168692,0.251547639,-0.034928272,-0.018393415,0.00458422,0.072482217,0.066672582,0.025426808,-0.031855165,-0.009367508,ConsumerDiscretionary,0.15,0.14
PWR,-0.069180361,-0.067277177,0.086858044,-0.008686588,0.013319277,0.014181944,-0.017053206,-0.041637717,-0.122375122,-0.001237665,-0.169351432,0.096469314,-0.081632611,-0.07654316,0.085026733,0.111877668,0.051418442,0.013069225,-0.037869328,0.107266388,0.005078125,0.087835212,0.027152554,0.1728696,Industrials,0,0
QCOM,0.019615973,-0.159693284,0.160903017,-0.038146901,-0.019324941,0.024705869,-0.094942223,0.028101515,-0.113888555,-0.050371205,0.105899908,-0.170789617,0.024595213,-0.093018587,0.130717056,0.006891134,-0.012123561,0.097529997,-0.024581186,0.168191199,0.016384527,0.086094788,0.003211773,-0.000831116,InformationTechnology,2.12,3.09
DGX,0.026795253,0.06489914,-0.013085745,0.095665742,-0.065974542,0.053346416,-0.036022915,0.023201103,-0.081425209,-0.093362818,0.112280925,0.005445259,0.041276281,-0.071714552,0.013095812,0.07395154,0.057895497,0.026606342,0.05494362,0.066041221,-0.040991245,0.026770341,-0.037693432,0.073919411,HealthCare,1.8,1.97
RRC,-0.185210591,-0.134331158,0.070672198,0.05135733,0.221368218,-0.128225324,-0.108148218,-0.203321201,-0.018301977,-0.167382771,-0.05230382,-0.06110386,-0.137550641,0.201137786,-0.197225992,0.365426835,0.362260716,-0.034459309,0.01338281,-0.065600247,-0.043165543,0.00515219,-0.127999974,0.0411364,Energy,0.08,0.21
RTN,0.013776955,-0.069885901,0.087156345,0.01057224,-0.048054938,-0.007115357,-0.06701471,0.140154643,-0.059858798,0.06532763,0.081223074,0.056473549,0.004031325,0.035362556,-0.034232738,-0.009850671,0.036500555,0.026276263,0.048430642,0.031896791,0.004300271,-0.028544979,0.008958825,0.094648942,Industrials,2.93,2
O,0.030709953,0.142253926,-0.07483259,0.034612946,-0.086187454,-0.02582062,-0.021758431,0.092196396,-0.070741286,0.064776724,0.047634614,0.007112304,0.044330634,0.084491451,0.052776763,0.071207476,-0.049770736,0.018417102,0.157663576,0.033390959,-0.077506176,0.021254083,-0.111861103,-0.060779017,RealEstate,2.42,4.36
RHT,0.112469779,-0.077379203,0.083555446,0.095920091,-0.00646862,0.026707347,-0.01734175,0.041485605,-0.086874087,-0.004570032,0.100584367,0.02907348,0.01719683,-0.154087614,-0.067095001,0.14016839,-0.015299946,0.055744798,-0.062742074,0.037052384,-0.030681338,0.107563698,-0.041816218,0.021433235,InformationTechnology,0,0
REGN,-0.014082779,0.015624629,-0.006768127,0.090953062,0.013245282,0.120447707,-0.004740895,0.085331127,-0.072535446,-0.094177186,0.198327379,-0.023125665,-0.002993581,-0.226168328,-0.085862571,-0.06140302,0.045139243,0.058984371,-0.124583217,0.217306593,-0.076613679,0.024124319,-0.141783995,0.099182662,HealthCare,0,0
RF,0.053701169,-0.176136376,0.104597555,-0.011473614,0.040211537,0.026449706,0.032631828,0.002895837,-0.076997161,-0.054520756,0.037735929,0.084491934,-0.047324891,-0.154166674,-0.073891626,0.051721828,0.194904478,0.047974367,-0.128520153,0.077555781,0.087240986,-0.003480649,0.085106383,0.264239029,Financials,0.26,1.78
RSG,0.023163798,-0.014161465,0.031249973,-0.001840052,0.001725838,-0.008368227,-0.020931296,0.085779976,-0.03644492,0.012750161,0.061650475,0.004343865,0.008049002,-0.00659247,0.04576664,0.049129718,-0.01217213,0.025706366,0.069202539,-0.000974533,-0.014436164,0.004971231,0.043211099,0.054341648,Industrials,1.28,2.26
RAI,-0.014831318,0.057258467,0.112877212,-0.080393479,0.063706285,0.047066818,-0.018111918,0.149075737,-0.02377898,0.066373667,0.091484107,-0.042839423,0.005810018,0.082340172,0.009609548,0.005784936,-0.014112551,0.00201622,0.094142457,-0.071759631,-0.009788269,-0.040138456,0.168186631,-0.017792374,ConsumerStaples,1.84,3.34
RHI,0.027997904,-0.005481302,0.070664499,-0.023240815,-0.08377395,0.020099393,-0.015433716,-0.008468443,-0.069354384,0.002547502,0.029319799,-0.024285932,-0.078937141,-0.071489141,-0.094986825,0.182533656,-0.177544015,0.091668346,-0.082471731,-0.042452773,0.055014491,-0.012261922,-0.011621826,0.205043549,Industrials,0.88,1.82
ROK,-0.036478708,-0.020503624,0.080640653,-0.008971362,0.022501983,0.041649071,0.014240402,-0.063061628,-0.036983771,-0.09264058,0.075785962,-0.018206904,-0.035982722,-0.068609312,0.097476529,0.092804393,-0.002461558,0.029287789,-0.010598881,-0.003657884,0.019568558,0.055291958,-0.021415652,0.123686412,Industrials,3.04,2.18
COL,-0.012276392,0.013494314,0.043968908,0.083857211,0.008078704,-0.018705417,-0.029835091,-0.083703271,-0.029038952,-0.000122237,0.059628669,0.07276588,-0.004100169,-0.123726979,0.087224176,0.05298618,-0.043596083,0.006052415,-0.036877802,-0.006107536,-0.00709981,0.007766731,-0.000237129,0.104007271,Industrials,1.32,1.4
ROP,-0.009314417,-0.011206828,0.08571993,0.026436655,-0.020835567,0.040375921,-0.014289028,-0.028706538,-0.030967925,-0.033253102,0.191019401,0.03831503,-0.019122525,-0.072915121,-0.044059917,0.088370265,-0.034928767,-0.028451369,-0.003039481,0.000625712,0.042204746,0.027710464,-0.04863143,0.045006076,Industrials,1.4,0.75
ROST,0.032666457,-0.02705286,0.153745484,-0.002021804,-0.061503463,-0.022350327,0.008110409,0.09360207,-0.085402546,-0.000600801,0.043532072,0.028271938,0.036867886,0.045530549,-0.022751532,0.055628976,-0.019343716,-0.059527985,0.064286589,0.090668547,0.008817153,0.033097661,-0.027371715,0.080748256,ConsumerDiscretionary,0.54,0.8
RCL,0.121959234,-0.083464758,0.01548488,0.071054697,-0.168478955,0.120884653,0.035667254,0.14182231,-0.018809082,0.01452479,0.103939843,-0.058362973,0.097097752,-0.190198571,-0.087940081,0.104612022,-0.057821048,0.004732419,-0.132316776,0.078778866,-0.018360061,0.061129425,0.025617159,0.053336774,ConsumerDiscretionary,1.92,2.23
R,-0.02795219,-0.108346786,0.139776911,0.009575548,0.004953139,-0.035102714,-0.046699417,0.036053492,-0.090143173,-0.096742629,-0.030524107,-0.075384656,-0.138417244,-0.064402617,0.074344536,0.142101472,0.063908603,0.016524594,-0.121804147,0.077854186,0.001014978,0.006562846,0.052160802,0.134739993,Industrials,1.76,2.14
CRM,-0.009353566,-0.04822121,0.229052184,-0.037042363,0.089956626,-0.000961274,-0.042886639,0.052707255,-0.05375173,0.001009213,0.119256791,0.025479385,-0.016187727,-0.131887803,-0.004554775,0.089741727,0.026682933,0.104353505,-0.051367758,0.030096951,-0.029095415,-0.101863463,0.053694124,-0.042043691,InformationTechnology,0,0
SCG,0.068895579,0.055794688,-0.10694688,-0.024859327,-0.036552098,0.003397487,-0.036856465,0.081934836,-0.034854034,0.0752368,0.052612887,-0.001350933,0.032245829,0.040667864,0.032883145,0.088405783,-0.020812565,0.017760923,0.091116386,-0.009516306,-0.05724579,0.032521943,0.013679673,-0.038576908,Utilities,2.3,3.16
SLB,-0.001636376,-0.035358831,0.027445647,-0.008555193,0.133868673,-0.040587746,-0.045197712,-0.039099686,-0.05962351,-0.108569256,0.133246427,-0.006498441,-0.095917099,0.036129063,-0.000348655,0.028304546,0.089355851,-0.044149496,0.036435101,0.018209376,-0.018877256,0.001786654,-0.005213587,0.074395985,Energy,2,2.38
SNI,-0.037098659,-0.055533411,0.020177507,-0.051728975,0.018961583,-0.037486824,-0.024473927,-0.042680126,-0.147876936,-0.073460155,0.221386497,-0.050821474,-0.027992941,0.104328969,-0.024164796,0.105671871,-0.048091683,0.036035656,-0.032172784,0.060863974,-0.036921117,0.001893649,0.013702979,0.079963902,ConsumerDiscretionary,1,1.39
STX,0.005899198,-0.151278183,0.092687351,-0.14872385,0.139004544,-0.052452323,-0.146297599,0.065263142,0.026612564,-0.128404771,-0.150446321,-0.04073163,0.020033429,-0.207583243,0.101067435,0.098533208,-0.368069694,0.069975852,0.079787274,0.31486038,0.053387519,0.162684054,-0.109986981,0.168755373,InformationTechnology,2.52,6.4
SEE,0.076906352,-0.045486664,0.16370374,-0.030621148,0.000877848,0.067982532,0.057845984,0.034838398,-0.032349063,-0.08647752,0.047781558,-0.076547223,-0.013939441,-0.09125562,0.128300075,0.05281003,-0.013538805,-0.019425726,-0.006698272,0.026321479,0.002345238,-0.027795513,-0.004146594,0.002756834,Materials,0.64,1.33
SRE,0.002882612,0.005028684,-0.033238005,0.013974057,-0.02614201,0.01224456,-0.072945194,0.028704261,-0.068088013,0.027448772,0.058829667,-0.031051637,-0.045491018,0.00787149,0.018575227,0.086095637,-0.006727591,0.036478018,0.071677473,-0.018768632,-0.06480161,0.031498503,-0.000839668,-0.068160552,Utilities,3.02,3
